line_circle,line_descr,line_descr_eng,line_id,remarks,sdc_code,sdd_aa,sdd_code,sdd_kp1,sdd_kp2,sdd_line1,sdd_line2,sdd_sort,sdd_start1,sde_end1,sde_end2,sde_start1,sde_start2,sds_code
0,ΜΟΥΣΕΙΟ - ΣΤ. ΧΑΛΑΝΔΡΙΟΥ (ΣΙΔΕΡΑ),MOYSEIO - ST. CHALANDRIOY (SIDERA),19,,75,,,,,,,,,1900-01-01 06:10:00,1900-01-01 06:55:00,1900-01-01 05:30:00,1900-01-01 06:15:00,1877
0,ΜΟΥΣΕΙΟ - ΣΤ. ΧΑΛΑΝΔΡΙΟΥ (ΣΙΔΕΡΑ),MOYSEIO - ST. CHALANDRIOY (SIDERA),19,,75,,,,,,,,,1900-01-01 23:50:00,1900-01-02 00:40:00,1900-01-01 23:10:00,1900-01-02 00:00:00,1877
0,ΜΟΥΣΕΙΟ - ΣΤ. ΧΑΛΑΝΔΡΙΟΥ (ΣΙΔΕΡΑ),MOYSEIO - ST. CHALANDRIOY (SIDERA),19,,75,,,,,,,,,1900-01-02 00:40:00,,1900-01-02 00:00:00,,1880
